data_time,city,district,name,address,latitude,longitude,phone,certification_level,eco_attributes,data_source
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,麥味登文山木星好運,臺北市文山區木新路三段315號,24.980590979094,121.556735030169,(02)29360988,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,麥味登文山木新,臺北市文山區木新路二段277號,24.982898181762,121.565953782557,(02)29398080,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,麥味登文山世新,臺北市文山區景興路288號,24.989274253598,121.542172814506,(02)29350818,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,麥味登文山辛亥,臺北市文山區辛亥路五段5號,25.000527796801,121.554549197459,(02)29315015,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,麥味登文山政大,臺北市文山區萬壽路25巷3號,24.98857465805,121.576049449656,(02)29381314,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,麥味登文山滬江,臺北市文山區羅斯福路六段455巷21號,24.99013113556,121.540505570146,(02)29351157,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,麥味登文山興隆,臺北市文山區興隆路四段119號,24.985749747132,121.561419256759,(02)29392619,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,麥味登文山饗食大亨,臺北市文山區羅斯福路五段218巷25號,25.002022373957,121.537569054187,(02)29301098,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,麥味登北市大安,臺北市大安區大安路二段134號,25.029787092949,121.545949867715,(02)27017080,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登北市大道,臺北市信義區大道路50號,25.041380689964,121.582117863736,(02)27598668,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,麥味登北市仁愛,臺北市大安區仁愛路三段24巷1-6號,25.036729655711,121.535709528968,(02)27037182,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登北市六張犁店,臺北市信義區基隆路二段183號,25.024897551641,121.553382436537,(02)27323011,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登北市天秤獅,臺北市信義區光復南路473巷29號,25.033712380116,121.558948271702,(02)27589477,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,麥味登北市文山木柵店,臺北市文山區木柵路三段55號,24.988669122098,121.566370614602,(02)86617903,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登北市世貿莊敬店,臺北市信義區莊敬路203號,25.030588444802,121.561566191521,(02)87861811,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中正區,麥味登北市台大,臺北市中正區羅斯福路四段118號,25.013266613247,121.535572065756,(02)23657279,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,麥味登北市台視店,臺北市松山區八德路三段12巷5弄6號,25.047556224767,121.550877923868,(02)25795877,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,麥味登北市民生,臺北市松山區民生東路五段153-5號,25.059171782368,121.562355347705,(02)27607148,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,麥味登北市民生延壽店,臺北市松山區延壽街173號,25.05684379258,121.5619783297,(02)27476967,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大同區,麥味登北市民權,臺北市大同區民權西路234號,25.062786184746,121.51298694383,(02)25506676,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登北市永春,臺北市信義區忠孝東路五段372巷27弄77-1號,25.03984793324,121.576542808477,(02)27220602,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,南港區,麥味登北市同德,臺北市南港區同德路54號,25.045452702346,121.584797977277,(02)27855330,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,萬華區,麥味登北市成功,臺北市萬華區萬大路177號,25.028187825823,121.500633527292,(02)23075752,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登北市百勝,臺北市信義區吳興街281巷14號,25.026440534287,121.564448057471,(02)27584827,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,麥味登北市西松,臺北市松山區健康路325巷6弄2號,25.054853258214,121.567367977261,(02)85095201,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,萬華區,麥味登北市西門,臺北市萬華區西寧南路24號,25.046097396429,121.506795986326,(02)23717288,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中正區,麥味登北市和平,臺北市中正區廈門街75號,25.024844913289,121.51750755567,(02)23652299,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登北市府捷運店,臺北市信義區基隆路1段147巷12號,25.042332622708,121.566185709818,(02)27491801,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登北市忠孝店,臺北市信義區忠孝東路5段524巷6號,25.040906399973,121.579455771288,(02)23463923,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,麥味登北市忠順,臺北市文山區忠順街2段25號,24.984820696984,121.563141151128,(02)29399358,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大同區,麥味登北市昌吉,臺北市大同區昌吉街27號,25.065963931878,121.517056190184,(02)25996761,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,南港區,麥味登北市昆陽,臺北市南港區昆陽街94號,25.051699022321,121.593473582339,(02)27883965,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登北市松山,臺北市信義區松山路241號,25.044471768217,121.577969073121,(02)27682899,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登北市松仁,臺北市信義區松仁路232號,25.025177339569,121.569071096167,(02)27585197,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登北市松德,臺北市信義區松德路193號,25.035477399377,121.574778501678,(02)27260169,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,麥味登北市長安東,臺北市中山區長安東路二段72號,25.048342321556,121.533683958246,(02)25065763,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,麥味登北市長春,臺北市中山區長春路238號,25.054619528844,121.538162576751,(02)25071770,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登北市信義基隆店,臺北市信義區基隆路二段131-2號,25.028112430604,121.556802085394,(02)27327880,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,麥味登北市南京三民(togo外賣專門店),臺北市松山區南京東路五段186號,25.051213500579,121.563704750297,(02)27489768,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大同區,麥味登北市重慶,臺北市大同區重慶北路一段61號1F,25.051255703462,121.514005428885,(02)25593866,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,麥味登北市神通,臺北市中山區新生北路三段69-1號,25.066399120291,121.528066490557,(02)25866260,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,麥味登北市健康店,臺北市松山區健康路15巷13號,25.054641112245,121.552819591739,(02)25148117,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,麥味登北市參食,臺北市松山區光復北路60巷19-4號,25.049678019737,121.556777442599,(02)25782800,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,麥味登北市國王,臺北市中山區民生東路一段5號,25.058131672003,121.523518637532,(02)25115091,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,麥味登北市國王二,臺北市中山區長春路147-2號,25.054950739748,121.532397000833,(02)25312636,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,麥味登北市通化,臺北市大安區通安街54號,25.031196929063,121.553181689956,(02)27065066,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,麥味登北市敦北,臺北市松山區敦化北路222巷11號,25.059240723522,121.548308283812,(02)27120158,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,麥味登北市敦南遠企店,臺北市大安區敦化南路二段63巷5號,25.031090185526,121.549416958145,(02)27035003,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中正區,麥味登北市新生店,臺北市中正區忠孝東路二段116號,25.042544307673,121.531264773352,(02)23919493,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,麥味登北市新東興,臺北市松山區八德路四段245巷36號,25.050053990004,121.56440916544,(02)27476080,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,麥味登北市瑞安,臺北市大安區瑞安街208巷26號,25.02883566312,121.540493332567,(02)27077551,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,麥味登北市實踐,臺北市中山區大直街70號,25.083586548028,121.546234181871,(02)25336934,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,麥味登北市榮星花園,臺北市中山區五常街85號,25.064413195972,121.540676980065,(02)25082251,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,麥味登北市龍江1店,臺北市中山區龍江路244號,25.058980633066,121.540614367249,(02)77292550,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,北投區,麥味登北投奇岩,臺北市北投區三合街二段463號,25.126355460438,121.50178679335,(02)28985212,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,北投區,麥味登北投陽明,臺北市北投區立農街二段275號,25.118821889683,121.515171016341,(02)28220198,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,北投區,麥味登北投實踐,臺北市北投區實踐街62號,25.115194034351,121.509796707663,(02)28201888,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大同區,麥味登北門塔城,臺北市大同區塔城街48號,25.05243059483,121.510284618246,(02)25522215,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,麥味登台北科大to-go 專門店,臺北市大安區新生南路一段1號,25.044205894249,121.533176853104,(02)87729001,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登台北陽光店,臺北市信義區信安街155號,25.02284080024,121.555345226803,(02)27339595,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,麥味登台北萬隆,臺北市文山區羅斯福路五段233號,25.00173030654,121.539263623552,(02)29356080,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麥味登信義福德,臺北市信義區福德街246號,25.038683938346,121.585181114071,(02)27271825,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,南港區,麥味登南軟園區,臺北市南港區新民街81號,25.055634996414,121.611107597878,(02)27833313,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,麥味登景興饗食大亨,臺北市文山區景興路40號,24.997093228156,121.544587054078,(02)29325657,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,萬華區,麥味登萬華雙園,臺北市萬華區雙園街148號,25.031637146618,121.491893884489,(02)22123484,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,萬華區,麥味登萬華寶興,臺北市萬華區寶興街109號,25.025494343147,121.494683214228,(02)23395976,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,麻辣45 本店,臺北市信義區台北市信義區忠孝東路五段 68 號 45 樓,25.040647776351,121.566693820789,(02)27253358,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,凱林鐵板燒,臺北市大安區忠孝東路三段300號,25.041211752706,121.543057105291,(02)87728551,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,凱基證券總公司員工餐廳(自有),臺北市中山區成功里明水路700號,25.084982847369,121.55163003204,(02)21818888,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,勝利廚房,臺北市中山區八德路二段174巷28號1-,25.045326303246,121.538170623378,(02)27766603,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,博多天麩羅山海,臺北市信義區忠孝東路五段8號,25.040864616186,121.565417005478,(02)27231885,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,內湖區,喜陽鮮食(微風．三總商店街),臺北市內湖區成功路二段325號,25.071800418697,121.591982106488,(02)879233111,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,帽哥海味,臺北市信義區忠孝東路四段559巷16弄8號,25.042276589685,121.564089144377,,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,晶湯匙泰式主題餐廳,臺北市大安區忠孝東路四段300號,25.041155342497,121.556279892827,(02)87725006,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,港都熱炒 中山旗艦店,臺北市中山區民生東路一段52號,25.057936122202,121.524835937435,(02)25221918,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,無二會所,臺北市大安區杭州南路二段61巷12號,25.030129661332,121.522979010606,(02)23917599,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,發肉燒肉餐酒(敦化本店),臺北市松山區敦化北路4巷56號,25.050290694949,121.544865668539,(02)27113331,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,華南銀行員工餐廳,臺北市信義區松仁路123號,25.034519305934,121.56878091468,(02)237131113,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,萬華區,貴陽柳州螺螄粉,臺北市萬華區貴陽街二段36號,25.039523679316,121.505091610134,(02)23612627,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,開飯川食堂,臺北市大安區敦化南路一段246號,25.040146203265,121.548441975167,(02)27515618,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,士林區,陽明山春天書食創作料理士林店,臺北市士林區?山路119-1號,25.0928568,121.5198273,(02)28620178,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中正區,雲泰小鎮泰式料理,臺北市中正區羅斯福路四段90巷2-2號,25.013889388653,121.534768576517,(02)23675625,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,黑毛屋 信義 ATT 店,臺北市信義區台北市信義區松壽路 12 號 4 樓,25.035668087674,121.566020921602,(02)77362698,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,南港區,黑毛屋 南港中信店,臺北市南港區台北市南港區經貿二路 186-1 號 2 樓,25.058742880383,121.614968805395,(02)27865669,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中正區,黑毛屋大直忠泰店,臺北市中正區樂群三路200號,25.082541827617,121.556959832812,(02)85025991,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,士林區,黑毛屋天母SOGO店,臺北市士林區中山北路6段77號,25.105007004507,121.52427803796,(02)28366018,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,黑毛屋本家 信義店,臺北市信義區台北市信義區松高路 19 號 6 樓,25.039359058737,121.56666691488,(02)27237722,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,黑毛屋本家(復興SOGO店),臺北市大安區忠孝東路三段300號,25.041211752706,121.543057105291,(02)27315199,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中正區,黑毛屋微風台北車站店,臺北市中正區北平西路 3 號 2 樓,25.047752777237,121.518269734478,(02)23751511,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,文山區,愛加倍餐廳,臺北市文山區萬美街一段19巷5之1,25.001994462219,121.5694024328,(02)22303518,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中正區,新盛員工餐廳,臺北市中正區忠孝東路一段12號,25.044912321048,121.52207141813,,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,士林區,新葡苑（天母SOGO店）,臺北市士林區中山北路6段77號,25.105007004507,121.52427803796,(02)28366628,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,新葡苑(復興SOGO店),臺北市大安區忠孝東路三段300號,25.041211752706,121.543057105291,(02)87720177,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,內湖區,楊記(微風．三總商店街),臺北市內湖區成功路二段325號,25.071800418697,121.591982106488,(02)879233111,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,萬芳冰室-南京店,臺北市松山區台北市松山區南京東路五段66巷16號,25.050286629726,121.560698832181,(02)27494069,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,北投區,義美見學餐廳(北榮美食街),臺北市北投區石牌路二段201號生活廣場,25.118886737357,121.520675945258,(02)28749302,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,蜂蜜窩桌遊咖啡館,臺北市松山區光復北路103巷38號,25.050795117882,121.559775733184,(02)27425922,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,詩特莉 Aunt Stella (忠孝SOGO店),臺北市大安區忠孝東路四段45號,25.041902421527,121.544882767622,(02)27403072,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中正區,頌丹樂泰式伊善料理,臺北市中正區北平西路3號,25.04717593782,121.517057698926,(02)23882968,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,彰化商業銀行員工餐廳,臺北市中山區中山北路二段57號,25.055317573741,121.522940621489,,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,漢來名人坊,臺北市大安區敦化南路一段246號,25.040146203265,121.548441975167,(02)87732111,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,士林區,漢來海港-天母店,臺北市士林區中山北路六段77號7F,25.105007004507,121.52427803796,(07)4128068,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,漢來海港-敦化店,臺北市大安區敦化南路一段246號,25.040146203265,121.548441975167,(07)4128068,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,漢來蔬食 (忠孝SOGO店),臺北市大安區忠孝東路四段45號11F,25.041902421527,121.544882767622,(02)27311128,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,綠帶純植物烘焙,臺北市松山區民生東路五段36巷8弄64號,25.057164190829,121.560498420876,(02)27477668,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,翟記牛肉麵食館,臺北市大安區通安街80號,25.030287576388,121.553122513719,(02)87717195,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,聚 北海道鍋物 (忠孝SOGO店),臺北市大安區忠孝東路四段45號11F,25.041902421527,121.544882767622,(02)27218787,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,聚寶員工餐廳,臺北市松山區敦化北路158號,25.055343515731,121.548393779224,(02)27156888,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大同區,臺灣企銀總行大樓員工餐廳,臺北市大同區塔城街30號,25.05117016614,121.51028780337,(02)25597171,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,蓋子普拉斯小餐館,臺北市大安區忠孝東路三段10巷22號,25.04075866893,121.53334943649,(02)27118571,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,遠東SOGO忠孝店員工餐廳,臺北市大安區忠孝東路四段45號,25.041902421527,121.544882767622,(02)27765555,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中正區,廟口蚵仔煎(微風台大醫院商場),臺北市中正區中山南路77號,25.036788965075,121.517213353785,(02)23952298,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,士林區,摩斯漢堡(天母SOGO店),臺北市士林區中山北路六段77號,25.105007004507,121.52427803796,(02)28343204,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,樂檸漢堡（忠孝敦化門市）,臺北市大安區忠孝東路四段223巷47號,25.04290464569,121.552874325566,(02)87720607,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,樂檸漢堡（信義遠百門市）,臺北市信義區松仁路58號,25.036731960735,121.567967870072,(02)27255260,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,樂檸漢堡（南京三民門市）,臺北市松山區光復北路11巷99-1號,25.050500535895,121.562433131767,(02)27620398,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,蔬店手作鍋物復興店,臺北市大安區復興南路一段107巷2號,25.043566480765,121.54430123118,(02)27311008,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,蔬漫小姐Miss Shumaan.house,臺北市信義區永吉路120巷82號1F,25.042614045107,121.570113804922,(02)27662386,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,醉美餐酒水煙館 Drunk Night,臺北市大安區文昌街128號,25.032546918389,121.552695874848,,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,養心茶樓,臺北市中山區松江路128號,25.052511312558,121.532780389084,(02)25428828,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,曉鹿鳴樓上海菜,臺北市大安區羅斯福路四段85號,25.012893199461,121.536484687373,(02)23688994,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,橫濱牛排-微風南京店,臺北市松山區南京東路3段337號,25.05196309418,121.547994632995,(02)87125575,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,燒肉Smile大安忠孝店,臺北市大安區台北市大安區忠孝東路四段104號號,25.041361621135,121.546620084693,(02)27522000,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,內湖區,燒肉Smile台北內湖店,臺北市內湖區台北市內湖區內湖路一段320號,25.081682011989,121.569761429713,(02)26599555,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,燒肉Smile台北忠孝,臺北市信義區忠孝東路五段497號,25.04132997945,121.578422198807,(02)87852227,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,內湖區,築間幸福鍋物內湖成功,臺北市內湖區114臺北市內湖區成功路4段34號,25.081786199045,121.591733834516,(02)27952275,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,北投區,築間幸福鍋物北投石牌,臺北市北投區112臺北市北投區石牌路一段160號,25.114333045256,121.513300594647,(02)28289366,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,築間幸福鍋物台北三民,臺北市松山區105臺北市松山區三民路25號,25.054561693712,121.563650435565,(02)25289191,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,內湖區,築間幸福鍋物台北內湖,臺北市內湖區114台北市內湖區內湖路一段318號,25.081698943433,121.569701163829,(02)26561277,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,萬華區,築間幸福鍋物台北西門町,臺北市萬華區108臺北市萬華區昆明街92-1號,25.044967934976,121.505291686163,(02)23310003,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,築間幸福鍋物台北忠孝一,臺北市信義區110臺北市信義區忠孝東路五段695號,25.04228220556,121.579993721833,(02)87852222,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,築間幸福鍋物台北忠孝二,臺北市大安區106臺北市大安區忠孝東路四段120號,25.041352820136,121.54724193809,(02)27732727,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,築間幸福鍋物台北松江,臺北市中山區104臺北市中山區松江路27號,25.047240604203,121.533155395432,(02)25068633,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,築間幸福鍋物台北南京一,臺北市中山區104臺北市中山區南京東路一段138號,25.051881496353,121.527338438447,(02)25429099,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,築間幸福鍋物台北南京二,臺北市中山區104臺北市中山區南京東路一段138號,25.051881496353,121.527338438447,(02)25429199,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,南港區,築間幸福鍋物台北南港,臺北市南港區115臺北市南港區興中路56巷3號,25.056501391836,121.606743140894,(02)26516268,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,松山區,築間幸福鍋物台北復興南,臺北市松山區105臺北市松山區復興南路一段1之1號,25.047346090454,121.544139544267,(02)27525568,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,築間幸福鍋物台北農安,臺北市中山區104臺北市中山區農安街57號,25.06498643433,121.527055633034,(02)25911717,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,築間幸福鍋物台北雙城,臺北市中山區104臺北市中山區雙城街34號,25.066493458611,121.524238559196,(02)25960707,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,築間幸福鍋物信義世貿店,臺北市信義區台北市信義區基隆路一段426號,25.033876623508,121.559832646307,(02)27201555,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,大安區,隨意吧(公企店),臺北市大安區金華街187號,25.030129367965,121.527627865564,(02)23416777,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,士林區,靜岡勝政日式豬排,臺北市士林區中山北路六段77號8F,25.105007004507,121.52427803796,(02)28363899,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,南港區,靜岡勝政豬排 南港環球店,臺北市南港區忠孝東路七段371號,25.052571117437,121.607496254895,(02)27865589,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,餡老滿(台北吉林店),臺北市中山區松江路90巷23號,25.050614990783,121.53033002351,(02)25672028,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,南港區,餡老滿(南港旗艦店),臺北市南港區經貿二路66號,25.057141811148,121.616198682048,(02)27893423,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,信義區,默爾Pasta Pizza(信義誠品店),臺北市信義區松高路11號,25.039515129775,121.565242326616,(02)27224660,認證中,[],臺北市環保局
2026-05-03T00:11:42.407505+08:00,臺北市,中山區,龍江涼麵,臺北市中山區龍江路356巷5號,25.066096365948,121.540657617869,(02)25062623,認證中,[],臺北市環保局
